schoolid,schoolName,address,lowGrade,highGrade,schoolLevel,district,county,rankMovement,schoolYearlyDetails,hasBoundary
80249001403,Alicia Sanchez International School,"{'latLong': {'latitude': 39.9893, 'longitude': -105.0841}, 'street': '655 Sir Galahad Drive', 'city': 'Lafayette', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80026', 'zip4': '1979', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Lafayette/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80026/search.aspx', 'html': '655 Sir Galahad Drive<br />Lafayette, CO 80026-1979'}",PK,5,Elementary,"{'districtID': '0802490', 'districtName': 'Boulder Valley School District No. Re2', 'url': 'https://www.schooldigger.com/go/CO/district/02490/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02490'}","{'countyName': 'Boulder County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Boulder+County/search.aspx'}",-3.0,"[{'year': 2020, 'numberOfStudents': 360, 'percentFreeDiscLunch': 66.11, 'percentofAfricanAmericanStudents': 2.22, 'percentofAsianStudents': 5.0, 'percentofHispanicStudents': 61.67, 'percentofIndianStudents': 0.28, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 29.17, 'percentofTwoOrMoreRaceStudents': 1.67, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 30.5, 'pupilTeacherRatio': 11.7, 'numberofAfricanAmericanStudents': 8, 'numberofAsianStudents': 18, 'numberofHispanicStudents': 222, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 105, 'numberofTwoOrMoreRaceStudents': 6, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 382, 'percentFreeDiscLunch': 71.99, 'percentofAfricanAmericanStudents': 2.36, 'percentofAsianStudents': 4.45, 'percentofHispanicStudents': 62.3, 'percentofIndianStudents': 0.26, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 28.27, 'percentofTwoOrMoreRaceStudents': 2.36, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 31.1, 'pupilTeacherRatio': 12.2, 'numberofAfricanAmericanStudents': 9, 'numberofAsianStudents': 17, 'numberofHispanicStudents': 238, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 108, 'numberofTwoOrMoreRaceStudents': 9, 'numberofUnspecifiedRaceStudents': None}]",True
80480000692,Allendale Elementary School,"{'latLong': {'latitude': 39.8048, 'longitude': -105.1182}, 'street': '5900 Oak Street', 'city': 'Arvada', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80004', 'zip4': '4741', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Arvada/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80004/search.aspx', 'html': '5900 Oak Street<br />Arvada, CO 80004-4741'}",PK,5,Elementary,"{'districtID': '0804800', 'districtName': 'Jefferson County School District No. R-1', 'url': 'https://www.schooldigger.com/go/CO/district/04800/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=04800'}","{'countyName': 'Jefferson County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Jefferson+County/search.aspx'}",23.0,"[{'year': 2020, 'numberOfStudents': 168, 'percentFreeDiscLunch': 60.71, 'percentofAfricanAmericanStudents': 4.17, 'percentofAsianStudents': 0.0, 'percentofHispanicStudents': 35.12, 'percentofIndianStudents': 0.6, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 57.74, 'percentofTwoOrMoreRaceStudents': 2.38, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 11.0, 'pupilTeacherRatio': 15.2, 'numberofAfricanAmericanStudents': 7, 'numberofAsianStudents': 0, 'numberofHispanicStudents': 59, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 97, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 188, 'percentFreeDiscLunch': 63.3, 'percentofAfricanAmericanStudents': 1.6, 'percentofAsianStudents': 0.0, 'percentofHispanicStudents': 32.45, 'percentofIndianStudents': 1.06, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 60.64, 'percentofTwoOrMoreRaceStudents': 4.26, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 11.5, 'pupilTeacherRatio': 16.2, 'numberofAfricanAmericanStudents': 3, 'numberofAsianStudents': 0, 'numberofHispanicStudents': 61, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 114, 'numberofTwoOrMoreRaceStudents': 8, 'numberofUnspecifiedRaceStudents': None}]",True
80195000011,Alsup Elementary School,"{'latLong': {'latitude': 39.8256, 'longitude': -104.9374}, 'street': '7101 Birch Street', 'city': 'Commerce City', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80022', 'zip4': '1822', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Commerce+City/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80022/search.aspx', 'html': '7101 Birch Street<br />Commerce City, CO 80022-1822'}",K,5,Elementary,"{'districtID': '0801950', 'districtName': 'School District N. 14', 'url': 'https://www.schooldigger.com/go/CO/district/01950/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=01950'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",-64.0,"[{'year': 2020, 'numberOfStudents': 415, 'percentFreeDiscLunch': 86.27, 'percentofAfricanAmericanStudents': 0.96, 'percentofAsianStudents': 0.0, 'percentofHispanicStudents': 82.89, 'percentofIndianStudents': 0.48, 'percentofPacificIslanderStudents': 0.48, 'percentofWhiteStudents': 13.49, 'percentofTwoOrMoreRaceStudents': 1.69, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 26.0, 'pupilTeacherRatio': 15.9, 'numberofAfricanAmericanStudents': 4, 'numberofAsianStudents': 0, 'numberofHispanicStudents': 344, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 56, 'numberofTwoOrMoreRaceStudents': 7, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 470, 'percentFreeDiscLunch': 88.72, 'percentofAfricanAmericanStudents': 0.85, 'percentofAsianStudents': 0.0, 'percentofHispanicStudents': 84.26, 'percentofIndianStudents': 0.21, 'percentofPacificIslanderStudents': 0.43, 'percentofWhiteStudents': 13.4, 'percentofTwoOrMoreRaceStudents': 0.85, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 28.5, 'pupilTeacherRatio': 16.4, 'numberofAfricanAmericanStudents': 4, 'numberofAsianStudents': 0, 'numberofHispanicStudents': 396, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 63, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}]",True
80291006750,Altitude Elementary School,"{'latLong': {'latitude': 39.582025, 'longitude': -104.670855}, 'street': '27300 East Southshore Drive', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80016', 'zip4': '5485', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80016/search.aspx', 'html': '27300 East Southshore Drive<br />Aurora, CO 80016-5485'}",PK,5,Elementary,"{'districtID': '0802910', 'districtName': 'Cherry Creek School District No. 5', 'url': 'https://www.schooldigger.com/go/CO/district/02910/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02910'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 779, 'percentFreeDiscLunch': 7.06, 'percentofAfricanAmericanStudents': 4.62, 'percentofAsianStudents': 8.6, 'percentofHispanicStudents': 14.38, 'percentofIndianStudents': 0.9, 'percentofPacificIslanderStudents': 0.39, 'percentofWhiteStudents': 64.18, 'percentofTwoOrMoreRaceStudents': 6.93, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 39.9, 'pupilTeacherRatio': 19.4, 'numberofAfricanAmericanStudents': 36, 'numberofAsianStudents': 67, 'numberofHispanicStudents': 112, 'numberofIndianStudents': 7, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 500, 'numberofTwoOrMoreRaceStudents': 54, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 569, 'percentFreeDiscLunch': 6.68, 'percentofAfricanAmericanStudents': 4.39, 'percentofAsianStudents': 7.56, 'percentofHispanicStudents': 14.76, 'percentofIndianStudents': 1.41, 'percentofPacificIslanderStudents': 0.18, 'percentofWhiteStudents': 65.03, 'percentofTwoOrMoreRaceStudents': 6.68, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 30.0, 'pupilTeacherRatio': 18.9, 'numberofAfricanAmericanStudents': 25, 'numberofAsianStudents': 43, 'numberofHispanicStudents': 84, 'numberofIndianStudents': 8, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 370, 'numberofTwoOrMoreRaceStudents': 38, 'numberofUnspecifiedRaceStudents': None}]",False
80234000052,Altura Elementary School,"{'latLong': {'latitude': 39.7432, 'longitude': -104.8136}, 'street': '1650 Altura Blvd', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80011', 'zip4': '4402', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80011/search.aspx', 'html': '1650 Altura Blvd<br />Aurora, CO 80011-4402'}",PK,5,Elementary,"{'districtID': '0802340', 'districtName': 'Aurora Joint District No. 28', 'url': 'https://www.schooldigger.com/go/CO/district/02340/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02340'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 521, 'percentFreeDiscLunch': 92.9, 'percentofAfricanAmericanStudents': 7.29, 'percentofAsianStudents': 3.45, 'percentofHispanicStudents': 79.08, 'percentofIndianStudents': 0.58, 'percentofPacificIslanderStudents': 0.19, 'percentofWhiteStudents': 6.33, 'percentofTwoOrMoreRaceStudents': 3.07, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 29.4, 'pupilTeacherRatio': 17.6, 'numberofAfricanAmericanStudents': 38, 'numberofAsianStudents': 18, 'numberofHispanicStudents': 412, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 33, 'numberofTwoOrMoreRaceStudents': 16, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 493, 'percentFreeDiscLunch': 91.68, 'percentofAfricanAmericanStudents': 9.13, 'percentofAsianStudents': 2.23, 'percentofHispanicStudents': 79.11, 'percentofIndianStudents': 0.61, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 6.49, 'percentofTwoOrMoreRaceStudents': 2.43, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 27.8, 'pupilTeacherRatio': 17.6, 'numberofAfricanAmericanStudents': 45, 'numberofAsianStudents': 11, 'numberofHispanicStudents': 390, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 32, 'numberofTwoOrMoreRaceStudents': 12, 'numberofUnspecifiedRaceStudents': None}]",True
80249000122,Angevine Middle School,"{'latLong': {'latitude': 39.9899, 'longitude': -105.1041}, 'street': '1150 W  South Boulder Road', 'city': 'Lafayette', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80026', 'zip4': '2877', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Lafayette/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80026/search.aspx', 'html': '1150 W  South Boulder Road<br />Lafayette, CO 80026-2877'}",6,8,Middle,"{'districtID': '0802490', 'districtName': 'Boulder Valley School District No. Re2', 'url': 'https://www.schooldigger.com/go/CO/district/02490/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02490'}","{'countyName': 'Boulder County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Boulder+County/search.aspx'}",-26.0,"[{'year': 2020, 'numberOfStudents': 689, 'percentFreeDiscLunch': 44.99, 'percentofAfricanAmericanStudents': 1.16, 'percentofAsianStudents': 3.77, 'percentofHispanicStudents': 39.04, 'percentofIndianStudents': 0.87, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 49.49, 'percentofTwoOrMoreRaceStudents': 5.66, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 41.8, 'pupilTeacherRatio': 16.4, 'numberofAfricanAmericanStudents': 8, 'numberofAsianStudents': 26, 'numberofHispanicStudents': 269, 'numberofIndianStudents': 6, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 341, 'numberofTwoOrMoreRaceStudents': 39, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 693, 'percentFreeDiscLunch': 46.18, 'percentofAfricanAmericanStudents': 1.3, 'percentofAsianStudents': 2.89, 'percentofHispanicStudents': 41.85, 'percentofIndianStudents': 0.58, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 47.91, 'percentofTwoOrMoreRaceStudents': 5.48, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 42.4, 'pupilTeacherRatio': 16.3, 'numberofAfricanAmericanStudents': 9, 'numberofAsianStudents': 20, 'numberofHispanicStudents': 290, 'numberofIndianStudents': 4, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 332, 'numberofTwoOrMoreRaceStudents': 38, 'numberofUnspecifiedRaceStudents': None}]",True
80291001670,Antelope Ridge Elementary School,"{'latLong': {'latitude': 39.6184, 'longitude': -104.7255}, 'street': '5455 South Tempe Street', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80015', 'zip4': '6575', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80015/search.aspx', 'html': '5455 South Tempe Street<br />Aurora, CO 80015-6575'}",PK,5,Elementary,"{'districtID': '0802910', 'districtName': 'Cherry Creek School District No. 5', 'url': 'https://www.schooldigger.com/go/CO/district/02910/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02910'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",-88.0,"[{'year': 2020, 'numberOfStudents': 655, 'percentFreeDiscLunch': 21.83, 'percentofAfricanAmericanStudents': 7.33, 'percentofAsianStudents': 6.11, 'percentofHispanicStudents': 20.76, 'percentofIndianStudents': 0.46, 'percentofPacificIslanderStudents': 0.31, 'percentofWhiteStudents': 58.93, 'percentofTwoOrMoreRaceStudents': 6.11, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 41.3, 'pupilTeacherRatio': 15.8, 'numberofAfricanAmericanStudents': 48, 'numberofAsianStudents': 40, 'numberofHispanicStudents': 136, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 386, 'numberofTwoOrMoreRaceStudents': 40, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 680, 'percentFreeDiscLunch': 22.94, 'percentofAfricanAmericanStudents': 6.76, 'percentofAsianStudents': 5.0, 'percentofHispanicStudents': 19.41, 'percentofIndianStudents': 0.59, 'percentofPacificIslanderStudents': 0.29, 'percentofWhiteStudents': 61.32, 'percentofTwoOrMoreRaceStudents': 6.62, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 38.0, 'pupilTeacherRatio': 17.8, 'numberofAfricanAmericanStudents': 46, 'numberofAsianStudents': 34, 'numberofHispanicStudents': 132, 'numberofIndianStudents': 4, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 417, 'numberofTwoOrMoreRaceStudents': 45, 'numberofUnspecifiedRaceStudents': None}]",True
80234006625,Aps Early Beginnings - A Zoom Site,"{'latLong': {'latitude': 39.72925, 'longitude': -104.861897}, 'street': '812 N Jamaica Street', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80010', 'zip4': '', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80010/search.aspx', 'html': '812 N Jamaica Street<br />Aurora, CO 80010'}",PK,PK,Prekindergarten,"{'districtID': '0802340', 'districtName': 'Aurora Joint District No. 28', 'url': 'https://www.schooldigger.com/go/CO/district/02340/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02340'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 35, 'percentFreeDiscLunch': 91.43, 'percentofAfricanAmericanStudents': 20.0, 'percentofAsianStudents': 0.0, 'percentofHispanicStudents': 68.57, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 0.0, 'percentofTwoOrMoreRaceStudents': 11.43, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 0.5, 'pupilTeacherRatio': 64.8, 'numberofAfricanAmericanStudents': 7, 'numberofAsianStudents': 0, 'numberofHispanicStudents': 24, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 0, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 47, 'percentFreeDiscLunch': 78.72, 'percentofAfricanAmericanStudents': 17.02, 'percentofAsianStudents': 0.0, 'percentofHispanicStudents': 70.21, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 4.26, 'percentofTwoOrMoreRaceStudents': 8.51, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 0.0, 'pupilTeacherRatio': None, 'numberofAfricanAmericanStudents': 8, 'numberofAsianStudents': 0, 'numberofHispanicStudents': 33, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 2, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}]",False
80531000873,Arapahoe High School,"{'latLong': {'latitude': 39.5817, 'longitude': -104.9628}, 'street': '2201 East Dry Creek Road', 'city': 'Centennial', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80122', 'zip4': '3101', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Centennial/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80122/search.aspx', 'html': '2201 East Dry Creek Road<br />Centennial, CO 80122-3101'}",9,12,High,"{'districtID': '0805310', 'districtName': 'Littleton School District No. 6', 'url': 'https://www.schooldigger.com/go/CO/district/05310/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=05310'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",-3.0,"[{'year': 2020, 'numberOfStudents': 2157, 'percentFreeDiscLunch': 6.49, 'percentofAfricanAmericanStudents': 1.16, 'percentofAsianStudents': 3.48, 'percentofHispanicStudents': 9.5, 'percentofIndianStudents': 0.56, 'percentofPacificIslanderStudents': 0.14, 'percentofWhiteStudents': 80.25, 'percentofTwoOrMoreRaceStudents': 4.91, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 100.7, 'pupilTeacherRatio': 21.4, 'numberofAfricanAmericanStudents': 25, 'numberofAsianStudents': 75, 'numberofHispanicStudents': 205, 'numberofIndianStudents': 12, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 1731, 'numberofTwoOrMoreRaceStudents': 106, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 2250, 'percentFreeDiscLunch': 7.16, 'percentofAfricanAmericanStudents': 1.24, 'percentofAsianStudents': 3.73, 'percentofHispanicStudents': 8.93, 'percentofIndianStudents': 0.62, 'percentofPacificIslanderStudents': 0.13, 'percentofWhiteStudents': 81.02, 'percentofTwoOrMoreRaceStudents': 4.31, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 103.2, 'pupilTeacherRatio': 21.7, 'numberofAfricanAmericanStudents': 28, 'numberofAsianStudents': 84, 'numberofHispanicStudents': 201, 'numberofIndianStudents': 14, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 1823, 'numberofTwoOrMoreRaceStudents': 97, 'numberofUnspecifiedRaceStudents': None}]",True
80690001619,Arapahoe Ridge Elementary School,"{'latLong': {'latitude': 39.9353, 'longitude': -105.0072}, 'street': '13095 Pecos Street', 'city': 'Westminster', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80030', 'zip4': '1020', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Westminster/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80030/search.aspx', 'html': '13095 Pecos Street<br />Westminster, CO 80030-1020'}",PK,5,Elementary,"{'districtID': '0806900', 'districtName': 'Adams 12 Five Star Schools', 'url': 'https://www.schooldigger.com/go/CO/district/06900/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=06900'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",-49.0,"[{'year': 2020, 'numberOfStudents': 575, 'percentFreeDiscLunch': 43.83, 'percentofAfricanAmericanStudents': 1.39, 'percentofAsianStudents': 6.61, 'percentofHispanicStudents': 40.52, 'percentofIndianStudents': 0.35, 'percentofPacificIslanderStudents': 0.35, 'percentofWhiteStudents': 47.48, 'percentofTwoOrMoreRaceStudents': 3.3, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 31.7, 'pupilTeacherRatio': 18.1, 'numberofAfricanAmericanStudents': 8, 'numberofAsianStudents': 38, 'numberofHispanicStudents': 233, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 273, 'numberofTwoOrMoreRaceStudents': 19, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 625, 'percentFreeDiscLunch': 40.96, 'percentofAfricanAmericanStudents': 0.8, 'percentofAsianStudents': 4.0, 'percentofHispanicStudents': 41.76, 'percentofIndianStudents': 0.48, 'percentofPacificIslanderStudents': 0.32, 'percentofWhiteStudents': 50.08, 'percentofTwoOrMoreRaceStudents': 2.56, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 28.5, 'pupilTeacherRatio': 21.9, 'numberofAfricanAmericanStudents': 5, 'numberofAsianStudents': 25, 'numberofHispanicStudents': 261, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 313, 'numberofTwoOrMoreRaceStudents': 16, 'numberofUnspecifiedRaceStudents': None}]",True
