schoolid,schoolName,lowGrade,highGrade,schoolLevel,rankMovement,hasBoundary,street,city,state,zip,zip4,latitude,longitude,countyName,districtName,index,numberOfStudents,percentFreeDiscLunch,percentofAfricanAmericanStudents,percentofAsianStudents,percentofHispanicStudents,percentofWhiteStudents,percentofIndianStudents,percentofPacificIslanderStudents,percentofTwoOrMoreRaceStudents,pupilTeacherRatio,year
80480001056,Van Arsdale Elementary School,PK,5,Elementary,-64.0,True,7535 Alkire Street,Arvada,CO,80005,3151,39.8332,-105.1487,Jefferson County,Jefferson County School District No. R-1,621,451.0,15.96,0.67,2.22,11.09,83.59,0.0,0.0,2.44,19.3,2020.0
80480000793,Vanderhoof Elementary School,K,5,Elementary,-2.0,True,5875 Routt Court,Arvada,CO,80004,4218,39.8032,-105.127,Jefferson County,Jefferson County School District No. R-1,622,414.0,29.47,1.21,3.14,17.39,73.91,0.24,0.0,4.11,19.0,2020.0
80690001172,Vantage Point,6,12,High,-20.0,False,10900 Huron Street,Northglenn,CO,80234,3301,39.894,-104.9958,Adams County,Adams 12 Five Star Schools,623,383.0,54.05,2.35,2.09,61.36,31.59,1.83,0.26,0.52,12.8,2020.0
80234001294,Vassar Elementary School,PK,5,Elementary,-35.0,True,18101 East Vassar Pl,Aurora,CO,80013,4823,39.6695,-104.7771,Arapahoe County,Aurora Joint District No. 28,624,520.0,67.12,19.81,6.92,38.08,20.38,1.15,0.96,12.69,19.2,2020.0
80258000152,Vikan Middle School,6,8,Middle,-40.0,True,879 Jessup Street,Brighton,CO,80601,3258,39.978,-104.8118,Adams County,School District 27J,626,641.0,62.25,1.25,0.31,65.83,30.42,0.16,0.31,1.72,18.0,2020.0
80291000204,Village East Community Elementary School,PK,5,Elementary,15.0,True,1433 South Oakland Street,Aurora,CO,80012,4234,39.6908,-104.8525,Arapahoe County,Cherry Creek School District No. 5,629,774.0,71.19,33.33,5.17,34.5,18.99,0.78,0.26,6.98,14.2,2020.0
80234000081,Virginia Court Elementary School,PK,5,Elementary,-31.0,True,395 South Troy St,Aurora,CO,80012,2472,39.7073,-104.8405,Arapahoe County,Aurora Joint District No. 28,630,423.0,89.36,13.24,4.02,66.19,10.4,0.95,0.0,5.2,16.1,2020.0
80336006514,Vista Academy,6,12,High,-28.0,True,4800 Telluride Street Bldg. 6,Denver,CO,80249,6803,39.7857,-104.779911,Denver County,School District No. 1,631,297.0,69.7,22.22,0.34,70.71,4.38,0.67,0.34,1.35,15.1,2020.0
80234006451,Vista Peak 9-12 Preparatory,9,12,High,-9.0,True,24500  EAST 6th AVENUE,Aurora,CO,80018,1633,39.723519,-104.701287,Arapahoe County,Aurora Joint District No. 28,632,1407.0,54.37,16.13,5.26,50.82,20.68,0.71,0.14,6.25,18.7,2020.0
80234006483,Vista Peak P-8 Exploratory,PK,8,Elementary,-1.0,True,24551 East 1st Avenue,Aurora,CO,80018,1633,39.719355,-104.70113,Arapahoe County,Aurora Joint District No. 28,633,1225.0,50.53,12.24,3.27,48.65,26.94,0.82,0.08,8.0,21.5,2020.0
80480000794,Vivian Elementary School,PK,5,Elementary,-3.0,True,10500 West 25th Avenue,Lakewood,CO,80215,1312,39.7523,-105.116,Jefferson County,Jefferson County School District No. R-1,634,140.0,65.0,2.86,6.43,42.14,42.14,2.86,1.43,2.14,9.0,2020.0
80291000206,Walnut Hills Community Elementary School,PK,5,Elementary,9.0,True,8195 East Costilla Boulevard,Centennial,CO,80112,1286,39.5901,-104.8962,Arapahoe County,Cherry Creek School District No. 5,635,404.0,15.1,5.2,17.57,13.61,53.71,0.5,0.0,9.41,19.9,2020.0
80480000796,Warder Elementary School,PK,5,Elementary,38.0,True,7840 Carr Drive,Arvada,CO,80005,4420,39.8372,-105.092,Jefferson County,Jefferson County School District No. R-1,636,378.0,29.37,0.53,0.53,22.49,71.69,0.53,0.0,4.23,18.7,2020.0
80480002036,Wayne Carle Middle School,6,8,Middle,-27.0,True,10200 W 100th Avenue,Westminster,CO,80021,4913,39.8773,-105.1122,Jefferson County,Jefferson County School District No. R-1,639,584.0,22.6,0.68,2.05,15.24,77.05,0.17,0.51,4.28,18.2,2020.0
80480000798,Weber Elementary School,K,5,Elementary,-49.0,True,8725 West 81st Place,Arvada,CO,80005,2414,39.8463,-105.0936,Jefferson County,Jefferson County School District No. R-1,640,324.0,36.73,0.62,0.31,22.53,70.68,0.0,0.31,5.56,15.2,2020.0
80480000799,Welchester Elementary School,PK,5,Elementary,-209.0,True,13000 West 10th Avenue,Golden,CO,80401,4202,39.7321,-105.1444,Jefferson County,Jefferson County School District No. R-1,641,323.0,69.66,4.64,2.17,32.82,55.42,1.24,0.62,3.1,15.7,2020.0
80336006551,West Early College,6,12,High,-29.0,True,951 Elati St,Denver,CO,80204,3939,39.7311,-104.9947,Denver County,School District No. 1,642,605.0,91.24,10.58,0.99,80.0,5.29,1.65,0.0,1.49,15.4,2020.0
80480000800,West Jefferson Elementary School,PK,5,Elementary,-68.0,True,26501 Barkley Road,Conifer,CO,80433,9112,39.5395,-105.3036,Jefferson County,Jefferson County School District No. R-1,643,275.0,21.82,0.0,1.09,6.18,89.45,0.0,0.0,3.27,14.3,2020.0
80480000795,West Jefferson Middle School,6,8,Middle,-13.0,True,9449 South Barnes Street,Conifer,CO,80433,9127,39.5463,-105.3041,Jefferson County,Jefferson County School District No. R-1,644,572.0,16.43,0.17,1.22,8.74,87.41,0.35,0.17,1.92,18.9,2020.0
80336006547,West Leadership Academy,6,12,High,-7.0,True,951 Elati St,Denver,CO,80204,3939,39.7313,-104.9948,Denver County,School District No. 1,645,642.0,94.55,7.17,0.93,85.67,3.89,0.62,0.31,1.4,15.1,2020.0
80291000207,West Middle School,6,8,Middle,26.0,True,5151 South Holly,Greenwood Village,CO,80121,2101,39.6233,-104.9242,Arapahoe County,Cherry Creek School District No. 5,646,1249.0,12.73,2.24,6.49,12.57,71.66,0.72,0.16,6.16,18.3,2020.0
80258006326,West Ridge Elementary,PK,5,Elementary,-55.0,True,13102 Monaco Street,Thornton,CO,80602,4693,39.93471,-104.911381,Adams County,School District 27J,647,747.0,19.28,0.8,10.17,28.25,56.76,0.0,0.13,3.88,20.8,2020.0
80480001549,West Woods Elementary School,K,5,Elementary,-18.0,True,16650 West 72nd Avenue,Arvada,CO,80007,6819,39.8261,-105.1869,Jefferson County,Jefferson County School District No. R-1,648,584.0,3.6,0.51,5.31,5.31,84.42,0.17,0.0,4.28,20.1,2020.0
80336001957,Westerly Creek Elementary,PK,5,Elementary,7.0,True,8800 East 28th Avenue,Denver,CO,80238,2627,39.7559,-104.8852,Denver County,School District No. 1,649,721.0,9.85,5.55,3.61,13.31,69.63,0.55,0.0,7.35,16.8,2020.0
80480000801,Westgate Elementary School,PK,5,Elementary,-155.0,True,8550 West Vassar Drive,Lakewood,CO,80227,3111,39.6689,-105.0925,Jefferson County,Jefferson County School District No. R-1,650,465.0,66.67,2.15,2.15,46.24,43.01,1.08,0.0,5.38,17.4,2020.0
80690001194,Westlake Middle School,6,8,Middle,-12.0,True,2800 West 135th Avenue,Broomfield,CO,80020,5129,39.9416,-105.0196,Broomfield County,Adams 12 Five Star Schools,651,1101.0,22.43,1.09,4.18,24.61,65.21,0.91,0.36,3.63,19.0,2020.0
80723001254,Westminster High School,9,12,High,-5.0,True,6933 Raleigh St,Westminster,CO,80030,,39.821519,-105.042934,Adams County,Westminster Public Schools,652,2406.0,75.81,1.45,4.86,78.01,12.97,0.54,0.46,1.7,22.3,2020.0
80480001451,Westridge Elementary School,PK,5,Elementary,-41.0,True,10785 West Alamo Place,Littleton,CO,80127,2056,39.6134,-105.1181,Jefferson County,Jefferson County School District No. R-1,653,435.0,17.93,0.46,3.45,16.78,71.72,0.69,0.0,6.9,17.2,2020.0
80690001195,Westview Elementary School,PK,5,Elementary,-123.0,True,1300 Roseanna Drive,Northglenn,CO,80234,3743,39.8905,-105.0043,Adams County,Adams 12 Five Star Schools,654,444.0,57.21,2.7,4.5,48.87,38.06,0.68,0.0,5.18,16.7,2020.0
80480000803,Wheat Ridge High School,9,12,High,-17.0,True,9505 West 32nd Avenue,Wheat Ridge,CO,80033,5772,39.7639,-105.104,Jefferson County,Jefferson County School District No. R-1,655,1179.0,44.53,0.93,1.27,38.85,54.11,0.93,0.17,3.73,18.1,2020.0
80234000083,Wheeling Elementary School,PK,5,Elementary,-12.0,True,472 South Wheeling St,Aurora,CO,80012,3571,39.7039,-104.8332,Arapahoe County,Aurora Joint District No. 28,656,497.0,85.31,21.93,3.62,54.93,12.07,0.6,0.2,6.64,17.8,2020.0
80336000426,Whittier Ece-8 School,PK,8,Elementary,-93.0,True,2480 Downing Street,Denver,CO,80205,5239,39.7528,-104.973,Denver County,School District No. 1,657,247.0,89.07,38.87,2.02,42.91,8.1,2.43,0.81,4.86,14.1,2020.0
80249000139,Whittier Elementary School,K,5,Elementary,24.0,True,2008 Pine Street,Boulder,CO,80302,4407,40.0217,-105.2695,Boulder County,Boulder Valley School District No. Re2,658,378.0,29.37,0.79,6.35,22.22,63.76,0.26,0.0,6.61,15.6,2020.0
80345001639,Wildcat Mountain Elementary School,PK,5,Elementary,60.0,True,6585 Lionshead Parkway,Littleton,CO,80124,9581,39.5284,-104.9124,Douglas County,Douglas County School District No. Re 1,659,525.0,6.29,0.57,5.9,10.86,73.9,0.57,0.0,8.19,17.5,2020.0
80531000893,Wilder Elementary School,PK,5,Elementary,-36.0,True,4300 West Ponds Circle,Littleton,CO,80123,6538,39.6021,-105.0436,Arapahoe County,Littleton School District No. 6,660,686.0,3.5,0.29,3.5,8.45,84.69,0.44,0.0,2.62,22.4,2020.0
80336006332,William (Bill) Roberts Ece-8 School,PK,8,Elementary,13.0,True,2100 Akron Way,Denver,CO,80238,3087,39.7481,-104.8828,Denver County,School District No. 1,661,932.0,9.76,6.12,2.36,11.05,74.68,0.0,0.21,5.58,20.7,2020.0
80234000084,William Smith High School,9,12,High,0.0,True,400 Airport Blvd,Aurora,CO,80011,9380,39.7215,-104.7893,Arapahoe County,Aurora Joint District No. 28,662,372.0,70.97,11.29,2.96,64.52,17.47,0.81,0.54,2.42,17.8,2020.0
80291000208,Willow Creek Elementary School,PK,5,Elementary,4.0,True,7855 South Willow Way,Centennial,CO,80112,2728,39.574,-104.8887,Arapahoe County,Cherry Creek School District No. 5,663,556.0,5.04,1.98,13.49,8.09,65.65,0.9,0.18,9.71,16.5,2020.0
80336006603,Willow Elementary School,PK,5,Elementary,13.0,True,8499 E Stoll Place,Denver,CO,80238,3262,39.789362,-104.889005,Denver County,School District No. 1,664,628.0,15.13,6.05,5.57,16.24,62.9,0.16,0.16,8.92,17.3,2020.0
80480000804,Wilmore Davis Elementary School,PK,5,Elementary,-49.0,True,7975 West 41st Avenue,Wheat Ridge,CO,80033,4522,39.7735,-105.086,Jefferson County,Jefferson County School District No. R-1,665,259.0,68.34,3.09,1.16,41.7,47.1,1.93,0.0,5.02,13.2,2020.0
80480000805,Wilmot Elementary School,PK,5,Elementary,-35.0,True,5124 South Hatch Drive,Evergreen,CO,80439,7261,39.6208,-105.3377,Jefferson County,Jefferson County School District No. R-1,666,352.0,13.35,0.28,0.28,4.55,92.05,0.0,0.0,2.84,16.9,2020.0
80480001350,Witt Elementary School,PK,5,Elementary,-113.0,True,10255 West 104th Drive,Westminster,CO,80021,3802,39.8856,-105.1122,Jefferson County,Jefferson County School District No. R-1,667,297.0,34.68,1.35,1.68,21.21,67.68,1.01,0.0,7.07,15.9,2020.0
80378000497,Wm E Bishop Elementary School,K,6,Elementary,-1.0,True,3100 S Elati St,Englewood,CO,80110,,39.659654,-104.992999,Arapahoe County,Englewood School District No. 1,668,205.0,86.34,4.88,1.46,56.1,29.76,0.49,0.0,7.32,10.5,2020.0
80690001196,Woodglen Elementary School,PK,5,Elementary,28.0,True,11717 Madison Street,Thornton,CO,80233,1542,39.9079,-104.9465,Adams County,Adams 12 Five Star Schools,669,482.0,52.07,1.04,4.15,44.61,44.4,1.45,0.21,4.15,19.2,2020.0
80234000085,Yale Elementary School,PK,5,Elementary,-8.0,True,16001 East Yale Ave,Aurora,CO,80013,1657,39.6682,-104.8033,Arapahoe County,Aurora Joint District No. 28,670,469.0,80.81,18.55,3.41,49.47,18.55,0.64,0.21,9.17,20.5,2020.0
